year,prize_year,tournaments,prize_pct_total,profile_link
2016,9300.0,2,8.95,/players/3104-trixi-kalle-saarinen
2015,4260.41,10,4.1,/players/3104-trixi-kalle-saarinen
2014,38815.38,19,37.37,/players/3104-trixi-kalle-saarinen
2013,24986.9,24,24.06,/players/3104-trixi-kalle-saarinen
2012,10975.14,6,10.57,/players/3104-trixi-kalle-saarinen
2011,10311.2,9,9.93,/players/3104-trixi-kalle-saarinen
2010,2496.44,2,2.4,/players/3104-trixi-kalle-saarinen
2017,5237.45,2,4.68,/players/4041-cool-yu-jia-jun
2015,7588.84,3,6.78,/players/4041-cool-yu-jia-jun
2014,38764.73,6,34.66,/players/4041-cool-yu-jia-jun
2013,60264.05,10,53.88,/players/4041-cool-yu-jia-jun
2020,1998.03,3,2.34,/players/3735-yumiko-yu-jiankai
2017,9686.11,8,11.34,/players/3735-yumiko-yu-jiankai
2016,12458.67,9,14.58,/players/3735-yumiko-yu-jiankai
2015,11135.12,5,13.03,/players/3735-yumiko-yu-jiankai
2014,38098.2,7,44.6,/players/3735-yumiko-yu-jiankai
2013,4061.63,16,4.75,/players/3735-yumiko-yu-jiankai
2012,2051.43,5,2.4,/players/3735-yumiko-yu-jiankai
2011,1855.16,3,2.17,/players/3735-yumiko-yu-jiankai
2010,2549.46,3,2.98,/players/3735-yumiko-yu-jiankai
2008,1531.44,2,1.79,/players/3735-yumiko-yu-jiankai
2020,11847.51,3,10.42,/players/3001-hai-lam
2019,200.0,1,0.18,/players/3001-hai-lam
2018,3172.86,2,2.79,/players/3001-hai-lam
2017,4000.0,1,3.52,/players/3001-hai-lam
2016,2200.0,3,1.94,/players/3001-hai-lam
2015,14900.0,4,13.11,/players/3001-hai-lam
2014,37800.0,5,33.26,/players/3001-hai-lam
2013,34760.0,15,30.59,/players/3001-hai-lam
2012,4770.0,13,4.2,/players/3001-hai-lam
2018,2547.86,1,2.54,/players/3004-lemonnation-daerek-hart
2017,4000.0,1,3.99,/players/3004-lemonnation-daerek-hart
2016,2000.0,1,2.0,/players/3004-lemonnation-daerek-hart
2015,14500.0,3,14.48,/players/3004-lemonnation-daerek-hart
2014,37800.0,5,37.75,/players/3004-lemonnation-daerek-hart
2013,34560.0,13,34.51,/players/3004-lemonnation-daerek-hart
2012,4730.0,12,4.72,/players/3004-lemonnation-daerek-hart
2022,200.0,1,0.2,/players/2993-balls-an-le
2017,4000.0,1,4.04,/players/2993-balls-an-le
2016,2000.0,2,2.02,/players/2993-balls-an-le
2015,14900.0,4,15.04,/players/2993-balls-an-le
2014,37800.0,5,38.16,/players/2993-balls-an-le
2013,34500.0,12,34.83,/players/2993-balls-an-le
2012,5583.33,14,5.64,/players/2993-balls-an-le
2011,80.0,4,0.08,/players/2993-balls-an-le
2016,1320.82,2,2.24,/players/4130-dinter-xue-hong-wei
2015,7143.61,4,12.14,/players/4130-dinter-xue-hong-wei
2014,37666.92,5,64.0,/players/4130-dinter-xue-hong-wei
2013,12727.44,4,21.62,/players/4130-dinter-xue-hong-wei
2021,18000.0,3,22.04,/players/5291-censor-douglas-martin
2020,1808.33,6,2.21,/players/5291-censor-douglas-martin
2018,7875.0,3,9.64,/players/5291-censor-douglas-martin
2015,2232.0,11,2.73,/players/5291-censor-douglas-martin
2014,37605.3,17,46.05,/players/5291-censor-douglas-martin
2013,250.0,1,0.31,/players/5291-censor-douglas-martin
2011,13900.0,5,17.02,/players/5291-censor-douglas-martin
2022,2014.43,3,2.27,/players/3770-633-stanislav-glushan
2021,3320.0,4,3.75,/players/3770-633-stanislav-glushan
2020,12550.0,13,14.17,/players/3770-633-stanislav-glushan
2019,11613.2,3,13.11,/players/3770-633-stanislav-glushan
2018,2368.66,3,2.67,/players/3770-633-stanislav-glushan
2017,5408.05,8,6.1,/players/3770-633-stanislav-glushan
2016,4355.01,9,4.92,/players/3770-633-stanislav-glushan
2015,4568.24,11,5.16,/players/3770-633-stanislav-glushan
2014,37481.55,18,42.3,/players/3770-633-stanislav-glushan
2013,4919.43,14,5.55,/players/3770-633-stanislav-glushan
2020,700.0,3,1.16,/players/3771-yol-vladimir-basov
2019,1650.0,2,2.72,/players/3771-yol-vladimir-basov
2018,4500.0,4,7.43,/players/3771-yol-vladimir-basov
2017,450.0,2,0.74,/players/3771-yol-vladimir-basov
2016,5305.01,11,8.76,/players/3771-yol-vladimir-basov
2015,5565.46,11,9.19,/players/3771-yol-vladimir-basov
2014,37481.55,18,61.88,/players/3771-yol-vladimir-basov
2013,4919.43,14,8.12,/players/3771-yol-vladimir-basov
2020,1100.0,3,1.85,/players/3422-sedoy-vadim-musorin
2019,516.0,1,0.87,/players/3422-sedoy-vadim-musorin
2018,1348.78,4,2.27,/players/3422-sedoy-vadim-musorin
2017,6202.0,8,10.42,/players/3422-sedoy-vadim-musorin
2016,6800.0,13,11.43,/players/3422-sedoy-vadim-musorin
2015,3578.37,11,6.01,/players/3422-sedoy-vadim-musorin
2014,37481.55,18,62.98,/players/3422-sedoy-vadim-musorin
2013,1583.41,5,2.66,/players/3422-sedoy-vadim-musorin
2012,900.11,4,1.51,/players/3422-sedoy-vadim-musorin
2018,875.0,2,1.7,/players/8321-gaara-petar-stevanovic
2017,2000.0,2,3.89,/players/8321-gaara-petar-stevanovic
2016,600.0,2,1.17,/players/8321-gaara-petar-stevanovic
2015,11085.22,12,21.55,/players/8321-gaara-petar-stevanovic
2014,36874.37,7,71.69,/players/8321-gaara-petar-stevanovic
2020,135.0,2,0.05,/players/1086-hero-song-hyeon-deok
2019,20.0,2,0.01,/players/1086-hero-song-hyeon-deok
2017,35.0,1,0.01,/players/1086-hero-song-hyeon-deok
2016,5339.8,2,2.04,/players/1086-hero-song-hyeon-deok
2015,2687.26,13,1.03,/players/1086-hero-song-hyeon-deok
2014,35600.98,11,13.59,/players/1086-hero-song-hyeon-deok
2013,55157.12,19,21.06,/players/1086-hero-song-hyeon-deok
2012,109548.7,31,41.83,/players/1086-hero-song-hyeon-deok
2011,53369.01,10,20.38,/players/1086-hero-song-hyeon-deok
2015,20065.6,3,31.22,/players/5791-greentea-sa-shang-ching
2014,34130.41,7,53.1,/players/5791-greentea-sa-shang-ching
2013,10084.28,3,15.69,/players/5791-greentea-sa-shang-ching
2015,4492.46,5,10.53,/players/3654-pigbaby-yang-hee-soo
2014,34025.14,4,79.75,/players/3654-pigbaby-yang-hee-soo
2013,4149.62,5,9.73,/players/3654-pigbaby-yang-hee-soo
2022,3.2,1,0.01,/players/5787-prydz-chen-kuang-feng
2014,34024.48,6,77.13,/players/5787-prydz-chen-kuang-feng
2013,10084.28,3,22.86,/players/5787-prydz-chen-kuang-feng
2014,34024.48,6,100.0,/players/5788-naz-chen-tien-chih
2016,2125.0,2,3.13,/players/5288-ken-dedo
2015,7048.92,19,10.39,/players/5288-ken-dedo
2014,33860.3,13,49.9,/players/5288-ken-dedo
2013,11680.0,4,17.21,/players/5288-ken-dedo
2012,2437.48,5,3.59,/players/5288-ken-dedo
2011,10700.0,5,15.77,/players/5288-ken-dedo
2014,33642.86,4,57.89,/players/7847-ec1ipse-nikolay-bogdanov
2013,17571.43,4,30.24,/players/7847-ec1ipse-nikolay-bogdanov
2012,6167.56,4,10.61,/players/7847-ec1ipse-nikolay-bogdanov
2011,731.32,1,1.26,/players/7847-ec1ipse-nikolay-bogdanov
2014,33642.86,4,58.86,/players/7846-de1uxe-dmitry-repin
2013,17571.43,4,30.74,/players/7846-de1uxe-dmitry-repin
2012,5213.49,3,9.12,/players/7846-de1uxe-dmitry-repin
2011,731.32,1,1.28,/players/7846-de1uxe-dmitry-repin
2016,7129.21,2,15.38,/players/10617-magicwind-guoyi-zeng
2015,5634.59,3,12.16,/players/10617-magicwind-guoyi-zeng
2014,33575.21,4,72.46,/players/10617-magicwind-guoyi-zeng
2016,5400.0,4,2.03,/players/3833-piglet-chae-gwang-jin
2015,6000.0,2,2.26,/players/3833-piglet-chae-gwang-jin
2014,33379.95,8,12.58,/players/3833-piglet-chae-gwang-jin
2013,220649.2,5,83.13,/players/3833-piglet-chae-gwang-jin
2014,33379.95,8,13.0,/players/3834-poohmandu-lee-jeong-hyeon
2013,223391.44,7,87.0,/players/3834-poohmandu-lee-jeong-hyeon
2015,1240.0,4,3.83,/players/9512-jotm-egor-surkov
2014,30983.84,13,95.74,/players/9512-jotm-egor-surkov
2013,137.37,1,0.42,/players/9512-jotm-egor-surkov
2017,200.0,1,0.27,/players/3572-h4nn1-kai-hanbueckers
2015,400.0,1,0.54,/players/3572-h4nn1-kai-hanbueckers
2014,30556.53,13,41.14,/players/3572-h4nn1-kai-hanbueckers
2013,24986.9,24,33.64,/players/3572-h4nn1-kai-hanbueckers
2012,10717.21,6,14.43,/players/3572-h4nn1-kai-hanbueckers
2011,2795.81,3,3.76,/players/3572-h4nn1-kai-hanbueckers
2010,1302.36,1,1.75,/players/3572-h4nn1-kai-hanbueckers
2008,804.21,2,1.08,/players/3572-h4nn1-kai-hanbueckers
2007,2506.74,3,3.38,/players/3572-h4nn1-kai-hanbueckers
2020,900.0,1,0.61,/players/1076-sen-yang-chia-cheng
2017,7460.94,5,5.05,/players/1076-sen-yang-chia-cheng
2016,2650.06,2,1.79,/players/1076-sen-yang-chia-cheng
2015,17664.31,9,11.95,/players/1076-sen-yang-chia-cheng
2014,29989.27,14,20.28,/players/1076-sen-yang-chia-cheng
2013,10446.01,10,7.06,/players/1076-sen-yang-chia-cheng
2012,25818.55,11,17.46,/players/1076-sen-yang-chia-cheng
2011,46944.0,9,31.74,/players/1076-sen-yang-chia-cheng
2010,5289.4,5,3.58,/players/1076-sen-yang-chia-cheng
2007,406.97,3,0.28,/players/1076-sen-yang-chia-cheng
2006,310.15,2,0.21,/players/1076-sen-yang-chia-cheng
2022,633.64,1,0.81,/players/3317-luffy-olivier-hay
2021,2256.33,2,2.88,/players/3317-luffy-olivier-hay
2019,2542.31,6,3.25,/players/3317-luffy-olivier-hay
2018,13632.57,8,17.41,/players/3317-luffy-olivier-hay
2017,9000.0,4,11.49,/players/3317-luffy-olivier-hay
2016,4237.13,4,5.41,/players/3317-luffy-olivier-hay
2015,12176.76,10,15.55,/players/3317-luffy-olivier-hay
2014,29552.37,7,37.73,/players/3317-luffy-olivier-hay
2013,2291.06,1,2.93,/players/3317-luffy-olivier-hay
2010,2000.0,1,2.55,/players/3317-luffy-olivier-hay
2018,3723.0,4,6.27,/players/6030-garnetdevil-lai-yi-i-meng
2017,14407.48,6,24.26,/players/6030-garnetdevil-lai-yi-i-meng
2016,2474.96,1,4.17,/players/6030-garnetdevil-lai-yi-i-meng
2014,29024.48,5,48.87,/players/6030-garnetdevil-lai-yi-i-meng
2013,9761.9,2,16.44,/players/6030-garnetdevil-lai-yi-i-meng
2015,5380.3,2,10.16,/players/4631-winds-chen-peng-nien
2014,28631.34,5,54.08,/players/4631-winds-chen-peng-nien
2013,18928.15,3,35.75,/players/4631-winds-chen-peng-nien
2018,6942.84,2,15.95,/players/4467-ggoong-yu-byeong-jun
2017,2905.7,1,6.67,/players/4467-ggoong-yu-byeong-jun
2015,2846.43,2,6.54,/players/4467-ggoong-yu-byeong-jun
2014,28546.57,6,65.57,/players/4467-ggoong-yu-byeong-jun
2013,2296.13,3,5.27,/players/4467-ggoong-yu-byeong-jun
2015,5756.57,1,14.86,/players/3837-save-baek-young-jin
2014,28546.57,6,73.71,/players/3837-save-baek-young-jin
2013,4424.02,5,11.42,/players/3837-save-baek-young-jin
2020,1262.91,1,3.81,/players/4468-zefa-lee-jae-min
2015,1029.43,1,3.11,/players/4468-zefa-lee-jae-min
2014,28546.57,6,86.15,/players/4468-zefa-lee-jae-min
2013,2296.13,3,6.93,/players/4468-zefa-lee-jae-min
2017,0.0,1,0.0,/players/1889-cyanide-lauri-happonen
2014,28000.0,4,24.16,/players/1889-cyanide-lauri-happonen
2013,53540.0,6,46.19,/players/1889-cyanide-lauri-happonen
2012,20563.88,19,17.74,/players/1889-cyanide-lauri-happonen
2011,13505.94,10,11.65,/players/1889-cyanide-lauri-happonen
2010,292.28,2,0.25,/players/1889-cyanide-lauri-happonen
2016,3833.03,2,11.08,/players/12114-lvxiaobu-yuan-lin
2015,3183.72,3,9.2,/players/12114-lvxiaobu-yuan-lin
2014,27586.37,4,79.72,/players/12114-lvxiaobu-yuan-lin
2015,2846.43,2,2.55,/players/2067-watch-cho-jae-geol
2014,26573.01,7,23.84,/players/2067-watch-cho-jae-geol
2013,51869.93,9,46.54,/players/2067-watch-cho-jae-geol
2012,18722.95,3,16.8,/players/2067-watch-cho-jae-geol
2009,75.15,1,0.07,/players/2067-watch-cho-jae-geol
2008,11371.23,1,10.2,/players/2067-watch-cho-jae-geol
2015,3999.63,20,6.01,/players/1424-heart-min-hyuk-kim
2014,26340.0,8,39.59,/players/1424-heart-min-hyuk-kim
2013,13143.54,8,19.75,/players/1424-heart-min-hyuk-kim
2012,22930.69,13,34.46,/players/1424-heart-min-hyuk-kim
2011,125.0,2,0.19,/players/1424-heart-min-hyuk-kim
2015,2518.5,1,8.84,/players/12342-cloud-hu-zhen-wei
2014,25981.56,2,91.16,/players/12342-cloud-hu-zhen-wei
2022,140.58,1,0.37,/players/3691-pas-pascal-lohmeier
2021,875.13,2,2.28,/players/3691-pas-pascal-lohmeier
2015,90.0,1,0.23,/players/3691-pas-pascal-lohmeier
2014,25646.8,13,66.87,/players/3691-pas-pascal-lohmeier
2013,11569.17,17,30.17,/players/3691-pas-pascal-lohmeier
2012,29.6,1,0.08,/players/3691-pas-pascal-lohmeier
2018,10000.0,1,24.39,/players/50565-lars-dam
2015,6000.0,1,14.63,/players/50565-lars-dam
2014,25000.0,1,60.98,/players/50565-lars-dam
2020,900.0,1,1.63,/players/11699-sask-zhou-yi-xiang
2018,1456.66,1,2.64,/players/11699-sask-zhou-yi-xiang
2016,24080.9,2,43.62,/players/11699-sask-zhou-yi-xiang
2015,4029.6,1,7.3,/players/11699-sask-zhou-yi-xiang
2014,24739.31,7,44.81,/players/11699-sask-zhou-yi-xiang
2017,5535.98,2,15.6,/players/11697-skye-fan-qi-fang
2015,5219.51,2,14.7,/players/11697-skye-fan-qi-fang
2014,24739.31,7,69.7,/players/11697-skye-fan-qi-fang
2015,2550.66,4,3.03,/players/1082-yoda-choi-byung-hyun
2014,24253.31,17,28.83,/players/1082-yoda-choi-byung-hyun
2013,46695.99,12,55.51,/players/1082-yoda-choi-byung-hyun
2012,8040.89,12,9.56,/players/1082-yoda-choi-byung-hyun
2011,2578.22,7,3.06,/players/1082-yoda-choi-byung-hyun
2022,34048.33,21,20.88,/players/1280-vortix-juan-moreno-duran
2021,11650.0,7,7.15,/players/1280-vortix-juan-moreno-duran
2020,2600.0,7,1.59,/players/1280-vortix-juan-moreno-duran
2017,300.0,1,0.18,/players/1280-vortix-juan-moreno-duran
2016,3245.43,4,1.99,/players/1280-vortix-juan-moreno-duran
2015,13984.64,36,8.58,/players/1280-vortix-juan-moreno-duran
2014,24163.67,13,14.82,/players/1280-vortix-juan-moreno-duran
2013,26546.82,18,16.28,/players/1280-vortix-juan-moreno-duran
2012,43395.69,19,26.62,/players/1280-vortix-juan-moreno-duran
2011,2954.97,6,1.81,/players/1280-vortix-juan-moreno-duran
2009,149.2,1,0.09,/players/1280-vortix-juan-moreno-duran
2016,4365.04,4,7.38,/players/5211-reisen-lee-jun-yeong
2015,14934.25,5,25.24,/players/5211-reisen-lee-jun-yeong
2014,23801.62,7,40.23,/players/5211-reisen-lee-jun-yeong
2013,16061.11,2,27.15,/players/5211-reisen-lee-jun-yeong
2021,23466.67,8,12.08,/players/5823-snutz-kelvin-nguyen
2020,13750.0,2,7.08,/players/5823-snutz-kelvin-nguyen
2019,43775.0,9,22.54,/players/5823-snutz-kelvin-nguyen
2018,550.0,2,0.28,/players/5823-snutz-kelvin-nguyen
2017,1866.67,5,0.96,/players/5823-snutz-kelvin-nguyen
2016,25000.0,2,12.87,/players/5823-snutz-kelvin-nguyen
2014,23333.34,2,12.01,/players/5823-snutz-kelvin-nguyen
2012,37500.0,2,19.31,/players/5823-snutz-kelvin-nguyen
2011,12000.0,2,6.18,/players/5823-snutz-kelvin-nguyen
2010,13000.0,2,6.69,/players/5823-snutz-kelvin-nguyen
2022,13750.0,2,9.48,/players/7625-cdew-charles-dewland
2021,10125.0,6,6.98,/players/7625-cdew-charles-dewland
2020,7000.0,2,4.83,/players/7625-cdew-charles-dewland
2019,3750.0,6,2.59,/players/7625-cdew-charles-dewland
2018,37766.67,10,26.04,/players/7625-cdew-charles-dewland
2017,1866.67,5,1.29,/players/7625-cdew-charles-dewland
2016,25000.0,2,17.24,/players/7625-cdew-charles-dewland
2014,23333.34,2,16.09,/players/7625-cdew-charles-dewland
2012,8000.0,2,5.52,/players/7625-cdew-charles-dewland
2011,5000.0,1,3.45,/players/7625-cdew-charles-dewland
2010,9458.33,2,6.52,/players/7625-cdew-charles-dewland
2021,26350.0,8,24.05,/players/7620-zunniyaki-mathias-esterlechner
2020,3750.0,1,3.42,/players/7620-zunniyaki-mathias-esterlechner
2018,1100.0,2,1.0,/players/7620-zunniyaki-mathias-esterlechner
2017,2375.0,5,2.17,/players/7620-zunniyaki-mathias-esterlechner
2016,17833.33,3,16.27,/players/7620-zunniyaki-mathias-esterlechner
2015,833.33,2,0.76,/players/7620-zunniyaki-mathias-esterlechner
2014,23333.34,2,21.29,/players/7620-zunniyaki-mathias-esterlechner
2013,15000.0,1,13.69,/players/7620-zunniyaki-mathias-esterlechner
2012,19000.0,2,17.34,/players/7620-zunniyaki-mathias-esterlechner
2014,23333.34,2,30.17,/players/5825-venruki-elliott-venczel
2012,37500.0,2,48.48,/players/5825-venruki-elliott-venczel
2010,11500.0,2,14.87,/players/5825-venruki-elliott-venczel
2009,1316.67,3,1.7,/players/5825-venruki-elliott-venczel
2008,3700.0,3,4.78,/players/5825-venruki-elliott-venczel
2016,5833.33,3,12.96,/players/11426-noliferqt-youness-dorqoch
2015,833.33,2,1.85,/players/11426-noliferqt-youness-dorqoch
2014,23333.34,2,51.85,/players/11426-noliferqt-youness-dorqoch
2013,15000.0,1,33.33,/players/11426-noliferqt-youness-dorqoch
2015,18277.78,6,43.93,/players/20264-healingstat-adrian-robert-archer-lock
2014,23333.34,2,56.07,/players/20264-healingstat-adrian-robert-archer-lock
2014,23299.42,12,59.89,/players/1103-golden-cho-myung-hwan
2013,9070.76,8,23.32,/players/1103-golden-cho-myung-hwan
2012,4517.09,7,11.61,/players/1103-golden-cho-myung-hwan
2011,1581.27,4,4.06,/players/1103-golden-cho-myung-hwan
2010,432.83,1,1.11,/players/1103-golden-cho-myung-hwan
2018,1186.6,3,4.58,/players/10275-garireo-okamoto-keiji
2017,1667.0,3,6.44,/players/10275-garireo-okamoto-keiji
2014,23048.0,1,88.98,/players/10275-garireo-okamoto-keiji
2016,3000.0,1,9.81,/players/7694-gamehunter-mark-horsten
2015,2900.0,2,9.49,/players/7694-gamehunter-mark-horsten
2014,22669.36,3,74.16,/players/7694-gamehunter-mark-horsten
2013,1997.24,1,6.53,/players/7694-gamehunter-mark-horsten
2018,523.75,1,1.96,/players/7697-youngbae-aiman-azmir
2015,3050.0,2,11.39,/players/7697-youngbae-aiman-azmir
2014,22669.36,3,84.66,/players/7697-youngbae-aiman-azmir
2013,532.6,1,1.99,/players/7697-youngbae-aiman-azmir
2016,1288.67,1,2.56,/players/13553-zybb-zhang-pengwei
2015,11721.67,2,23.25,/players/13553-zybb-zhang-pengwei
2014,22645.8,3,44.92,/players/13553-zybb-zhang-pengwei
2013,11856.5,3,23.52,/players/13553-zybb-zhang-pengwei
2012,2899.22,2,5.75,/players/13553-zybb-zhang-pengwei
2014,22637.26,5,95.37,/players/6548-eosin-steven-cheng
2013,1100.0,3,4.63,/players/6548-eosin-steven-cheng
2018,166.67,1,0.72,/players/6545-blitz-william-lee
2014,22637.26,5,97.14,/players/6545-blitz-william-lee
2013,500.0,1,2.15,/players/6545-blitz-william-lee
2015,640.0,1,2.75,/players/6546-corey-wright
2014,22637.26,5,97.25,/players/6546-corey-wright
2014,22575.53,10,30.08,/players/3383-illusion-chen-xinlin
2013,26140.41,9,34.83,/players/3383-illusion-chen-xinlin
2012,24691.48,15,32.9,/players/3383-illusion-chen-xinlin
2011,1636.72,2,2.18,/players/3383-illusion-chen-xinlin
2020,600.0,2,0.6,/players/1911-wickd-mike-peterson
2019,2700.0,2,2.72,/players/1911-wickd-mike-peterson
2016,4554.03,3,4.59,/players/1911-wickd-mike-peterson
2015,5594.52,6,5.64,/players/1911-wickd-mike-peterson
2014,22000.0,4,22.18,/players/1911-wickd-mike-peterson
2013,7180.0,4,7.24,/players/1911-wickd-mike-peterson
2012,52390.93,21,52.81,/players/1911-wickd-mike-peterson
2011,4108.39,19,4.14,/players/1911-wickd-mike-peterson
2010,81.01,3,0.08,/players/1911-wickd-mike-peterson
2018,9700.36,1,10.59,/players/2685-froggen-henrik-hansen
2014,22000.0,4,24.01,/players/2685-froggen-henrik-hansen
2013,7180.0,4,7.84,/players/2685-froggen-henrik-hansen
2012,52557.6,22,57.36,/players/2685-froggen-henrik-hansen
2011,186.15,3,0.2,/players/2685-froggen-henrik-hansen
2014,22000.0,4,46.64,/players/1872-nyph-patrick-funke
2013,6958.32,8,14.75,/players/1872-nyph-patrick-funke
2012,14238.06,13,30.19,/players/1872-nyph-patrick-funke
2011,3972.84,13,8.42,/players/1872-nyph-patrick-funke
2018,1748.71,1,4.46,/players/3846-shook-ilyas-hartsema
2015,1075.03,2,2.74,/players/3846-shook-ilyas-hartsema
2014,22000.0,4,56.08,/players/3846-shook-ilyas-hartsema
2013,14354.72,14,36.59,/players/3846-shook-ilyas-hartsema
2012,51.47,1,0.13,/players/3846-shook-ilyas-hartsema
2016,10101.2,8,14.78,/players/3094-goblak-artur-kostenko
2015,18382.96,10,26.89,/players/3094-goblak-artur-kostenko
2014,21737.71,14,31.8,/players/3094-goblak-artur-kostenko
2013,8417.65,15,12.31,/players/3094-goblak-artur-kostenko
2012,5736.39,13,8.39,/players/3094-goblak-artur-kostenko
2011,2653.99,3,3.88,/players/3094-goblak-artur-kostenko
2009,1324.6,1,1.94,/players/3094-goblak-artur-kostenko
2020,97.2,1,0.13,/players/1039-oz-kim-hak-soo
2019,1008.0,1,1.31,/players/1039-oz-kim-hak-soo
2015,200.0,1,0.26,/players/1039-oz-kim-hak-soo
2014,21545.0,6,28.06,/players/1039-oz-kim-hak-soo
2013,24220.54,8,31.54,/players/1039-oz-kim-hak-soo
2012,23423.72,18,30.5,/players/1039-oz-kim-hak-soo
2011,6295.31,5,8.2,/players/1039-oz-kim-hak-soo
2020,12697.51,4,14.68,/players/8376-amaz-jason-chan
2019,36850.0,5,42.6,/players/8376-amaz-jason-chan
2018,500.0,1,0.58,/players/8376-amaz-jason-chan
2016,500.0,1,0.58,/players/8376-amaz-jason-chan
2015,14450.0,8,16.7,/players/8376-amaz-jason-chan
2014,21504.15,13,24.86,/players/8376-amaz-jason-chan
2021,6250.0,1,7.67,/players/10734-agge-august-rosenmeier
2019,15000.0,3,18.41,/players/10734-agge-august-rosenmeier
2018,22454.27,6,27.56,/players/10734-agge-august-rosenmeier
2017,3048.16,4,3.74,/players/10734-agge-august-rosenmeier
2016,4270.2,2,5.24,/players/10734-agge-august-rosenmeier
2015,9200.79,4,11.29,/players/10734-agge-august-rosenmeier
2014,21250.0,2,26.08,/players/10734-agge-august-rosenmeier
2019,3425.0,5,6.57,/players/3052-tabzz-erik-van-helvert
2018,2547.86,1,4.89,/players/3052-tabzz-erik-van-helvert
2016,2230.13,3,4.28,/players/3052-tabzz-erik-van-helvert
2014,21000.0,3,40.28,/players/3052-tabzz-erik-van-helvert
2013,17380.0,6,33.34,/players/3052-tabzz-erik-van-helvert
2012,5209.98,14,9.99,/players/3052-tabzz-erik-van-helvert
2011,341.84,3,0.66,/players/3052-tabzz-erik-van-helvert
2014,20714.29,4,69.12,/players/7850-kapp1-evgenii-blazhko
2013,4071.43,2,13.59,/players/7850-kapp1-evgenii-blazhko
2012,5181.0,4,17.29,/players/7850-kapp1-evgenii-blazhko
